iso3,country_label,disponibilite_volaille_kg_hab_an,log_population_2017,part_importations_poulet,log_production_poulet,ease_business_score,political_stability,log_gdp_per_capita,log_distance_france,langue_officielle_commune_france,log_evenements_sanitaires,signal_maturite_bio_import
RUS,Fédération de Russie,0.8227844331763493,1.5963578337082935,-0.747354462402977,1.7728221020628068,1.1104050805217633,-0.6676505930907872,0.7080740793560412,-0.6601590233266976,-0.47967540647319123,0.3358908678947383,-0.5267379615770614
RWA,Rwanda,-1.180133757720004,0.23700812079589748,-0.8841854202147045,-0.49733699158522326,0.6689904912357054,0.16903590414179498,-1.6525196367896893,0.38211963945718946,2.08474311274887,-0.5194246442940337,-0.3512631622998255
SAU,Arabie saoudite,1.6636161457330414,0.7902215156139407,0.7130066002742843,0.973080195007265,-0.056502290755610335,-0.5988818398935887,1.3716539136613133,0.05693513695762812,-0.47967540647319123,-0.5194246442940337,-0.5735312413843243
SDN,Soudan,-1.1726627166552837,0.9042374933248226,-0.8589672528702322,0.044484336633266224,-1.4348692561081329,-2.2034860811615546,-0.9456181631255167,0.03692341248933315,-0.47967540647319123,-0.5194246442940337,-0.5314172895577877
SEN,Senegal,-0.9580400824324123,0.3743516508487907,-0.8858293371229083,0.18225812262530622,-0.7074461543159214,0.00857548001499837,-1.1967080978362015,-0.06466875711089826,2.08474311274887,-0.5194246442940337,-0.2682158212726365
SLB,Solomon Islands,-0.9790948345238966,-1.360427288243837,1.8764310917326001,-2.2079432776642998,-0.6379215548984527,0.2951119516699923,-1.450011638569006,1.387837236193487,-0.47967540647319123,-0.5194246442940337,0.21025619538732898
SLE,Sierra Leone,-1.0116957409881302,-0.018809234495501134,0.505687033599766,-0.5690825602653783,-1.2665577971142137,0.02003693888119813,-1.4324583686483565,0.0641234882412262,-0.47967540647319123,-0.5194246442940337,-0.3512631622998255
SLV,El Salvador,0.10624367651454779,-0.10531062676245126,-0.6694664488502993,0.33032507937169764,0.15545118112812958,-0.2321151561751965,-0.2611900286894182,0.7930808854378498,-0.47967540647319123,-0.5194246442940337,-0.4524983037937556
SRB,Serbia,-0.5912798847097841,0.07087148375665056,-0.6507671641881813,0.13635965179500864,0.8852306933796295,0.16903590414179498,0.3412958425989997,0.2491930117351129,-0.47967540647319123,-0.5194246442940337,-0.48462400975052483
STP,Sao Tome and Principe,-0.6381436877521198,-1.9695328101605585,1.2852073817849023,-1.8212226645865146,-1.4617412122327287,0.28365049280379256,-1.1411376668296125,0.22259917899218964,-0.47967540647319123,-0.5194246442940337,4.091758755399785
SUR,Suriname,0.8282179175870548,-1.419534198874396,1.107291840927314,-0.7814825993209757,-1.240897939794361,0.214881739606594,0.35616039549412126,0.5415057637106415,-0.47967540647319123,-0.5194246442940337,-0.1584840571984383
SVN,Slovenia,0.3765595259471516,-0.71693030714301,-0.429946019843882,0.015562140640535682,1.0984212807544949,1.063029695705376,1.0191830927967223,-1.7357557319197283,-0.47967540647319123,-0.5194246442940337,1.670206525373931
SWE,Suède,-0.15388438964798287,0.13342475145928986,-0.10783654651149395,0.37670820963872353,1.5648654682615337,1.1891057432335732,1.342759930322912,-1.2026156666848598,-0.47967540647319123,1.986604510137651,3.9069253001610975
SWZ,Eswatini,-0.8425785387049182,-1.050435885166117,0.24455942589742977,-1.3618821562701948,-0.33552953378118333,-0.24357661504139627,-0.30103223632431586,0.775541025117656,-0.47967540647319123,-0.5194246442940337,-0.3512631622998255
TCD,Chad,-1.2507690550591768,0.3599494638786036,-0.6180924384373094,-0.9424492365464813,-2.199649533578887,-1.4126454193937716,-1.5941885511641898,-0.056289370232806835,2.08474311274887,-0.5194246442940337,-0.3512631622998255
TGO,Togo,-0.8018274056246263,-0.0037511043514175963,0.47975040361241433,-0.4924797355345405,-1.1322972762468833,-0.9427256058795814,-1.6443598875488852,0.07107071417805806,2.08474311274887,-0.5194246442940337,0.5006817111115474
THA,Thailand,-0.4017871158864262,1.191745041601133,-0.8854659216109586,1.3585397467955684,1.264541762215207,-0.7937266406189846,0.35645600269356764,0.8509747510298947,-0.47967540647319123,-0.5194246442940337,-0.4799446817697985
TJK,Tadjikistan,-0.9790948345238966,0.07398445184424589,-0.05103113792235401,-0.9008904358192761,-0.6812117201991471,-0.7020349696893866,-1.2605356106408894,0.19276469100176793,-0.47967540647319123,-0.5194246442940337,-0.552474265471056
TLS,Timor-Leste,-0.9933577311019987,-0.9959739569462775,1.7829727475024768,-1.730671963650854,-2.000825787096726,0.14611298640939546,-1.1340077190934532,0.2491930117351129,-0.47967540647319123,-0.5194246442940337,0.23274718304137412
TTO,Trinidad and Tobago,2.4229455921291496,-0.9376128819848352,-0.2522073223074323,0.018948795517358542,-0.13166936343723598,0.3868036225995904,0.7996965025641579,0.5459626723983443,-0.47967540647319123,-0.5194246442940337,-0.3512631622998255
TUN,Tunisia,-0.12467941094044027,0.21154555267993053,-0.8810486972475073,0.3379881590183768,0.20294979867032495,-1.103186030006378,-0.049701682069331406,-1.2489943692741172,2.08474311274887,-0.5194246442940337,0.16112325158970298
UGA,Ouganda,-1.1780962010659892,0.9089282048754729,-0.8798616500385127,0.15397718464843285,-0.3961417369272912,-0.5874203810273889,-1.5679654704293375,0.3593176765712215,-0.47967540647319123,-0.5194246442940337,-0.27873357859856807
UKR,Ukraine,0.2549853122576138,0.9511647138093781,-0.6360043395721721,1.2200001884051668,0.42788773777664746,-2.0774100336333574,-0.029814789079836358,-0.89641267465948,-0.47967540647319123,0.020219361037073082,-0.3512631622998255
URY,Uruguay,-0.6619151820489569,-0.44273373987096803,-0.8720599289225035,0.08163852879735313,-0.14142667811643028,1.2693359552969714,0.6273214171977034,1.0198125208227107,-0.47967540647319123,1.1912063800835104,-0.3512631622998255
UZB,Ouzbékistan,-1.1482120368071083,0.7711189746040423,-0.6042816409915857,0.08368934156146539,0.3091141597600668,-0.20919223844279697,-0.386840054200289,0.1626305445222726,-0.47967540647319123,-0.5194246442940337,-0.3512631622998255
VUT,Vanuatu,-0.48940205200905396,-1.7954308819333569,1.6312415902748658,-1.8497115104262083,-0.15029468994420833,0.8681848949799801,-1.2221436950734235,1.4719341625920919,2.08474311274887,-0.5194246442940337,-0.3512631622998255
WSM,Samoa,3.1177524111481283,-2.001138751735667,2.0570328363168815,-2.068281473282725,-0.05855123806935406,1.4183349205575682,-0.5878297173805881,1.4484882228836269,-0.47967540647319123,-0.5194246442940337,-0.3512631622998255
ZMB,Zambia,-1.0490509463117312,0.4227675913318473,-0.2755665436921872,-0.10378363118831427,0.11698035941060887,0.2378046573389935,-1.1531463750994044,0.6040229901558384,-0.47967540647319123,-0.5194246442940337,-0.5758709053746874
ZWE,Zimbabwe,-0.9634735668431179,0.33090755763469387,-0.704943950538783,0.16935443521688354,-1.1454140898103289,-0.7478808051541855,-0.09403041746662036,0.6543184991171386,-0.47967540647319123,-0.5194246442940337,-0.4664397097701016
